ensembl	symbol	TPM	gene_type
ENSG00000115289	PCGF1	11.351079427506267	protein_coding
ENSG00000115307	AUP1	198.88879026402665	protein_coding
ENSG00000115317	HTRA2	103.5328808844974	protein_coding
ENSG00000115318	LOXL3	0.5270710228890344	protein_coding
ENSG00000115325	DOK1	16.353108596707532	protein_coding
ENSG00000135622	SEMA4F	0.3276462611943443	protein_coding
ENSG00000272711	HK2-DT	5.002863582430111	lncRNA
ENSG00000159399	HK2	14.631157830108052	protein_coding
ENSG00000115350	POLE4	201.4153935209786	protein_coding
ENSG00000115364	MRPL19	54.18623880590812	protein_coding
ENSG00000005436	GCFC2	33.68192439568141	protein_coding
ENSG00000270696	ENSG00000270696	1.3325579264703764	lncRNA
ENSG00000066032	CTNNA2	0.434451154486898	protein_coding
ENSG00000162951	LRRTM1	1.1078226301672949	protein_coding
ENSG00000163541	SUCLG1	127.2958570911188	protein_coding
ENSG00000034510	TMSB10	503.0688482234765	protein_coding
ENSG00000176407	KCMF1	54.36452509913866	protein_coding
ENSG00000152291	TGOLN2	27.605170987723827	protein_coding
ENSG00000042445	RETSAT	2.326065944285485	protein_coding
ENSG00000115459	ELMOD3	12.185214518611396	protein_coding
ENSG00000042493	CAPG	34.528853822962205	protein_coding
ENSG00000168906	MAT2A	108.92430289382776	protein_coding
ENSG00000115486	GGCX	20.15052320119512	protein_coding
ENSG00000118640	VAMP8	197.53898779749335	protein_coding
ENSG00000168899	VAMP5	1.002408425589488	protein_coding
ENSG00000168894	RNF181	114.96517653294488	protein_coding
ENSG00000168890	TMEM150A	41.11571185148892	protein_coding
ENSG00000168883	USP39	32.7774204556101	protein_coding
ENSG00000168887	C2orf68	20.209488402700387	protein_coding
ENSG00000115525	ST3GAL5	5.871209615918008	protein_coding
ENSG00000068654	POLR1A	13.461588621006	protein_coding
ENSG00000132300	PTCD3	36.90887848937987	protein_coding
ENSG00000132305	IMMT	91.53401865366207	protein_coding
ENSG00000273080	ENSG00000273080	4.2371503760905265	lncRNA
ENSG00000132313	MRPL35	100.07423805092212	protein_coding
ENSG00000068615	REEP1	1.1865356114219634	protein_coding
ENSG00000115548	KDM3A	11.181693542050107	protein_coding
ENSG00000115561	CHMP3	27.824065391424973	protein_coding
ENSG00000239305	RNF103	2.348038825978484	protein_coding
ENSG00000153561	RMND5A	19.627902382193277	protein_coding
ENSG00000222041	CYTOR	149.41364854819474	lncRNA
ENSG00000172086	KRCC1	15.766237959084384	protein_coding
ENSG00000172071	EIF2AK3	1.3442397116742495	protein_coding
ENSG00000234028	EIF2AK3-DT	0.9075634552437568	lncRNA
ENSG00000153574	RPIA	71.79875510269034	protein_coding
ENSG00000163060	TEKT4	1.5503397791997242	protein_coding
ENSG00000144029	MRPS5	106.57932358302172	protein_coding
ENSG00000144026	ZNF514	8.94463167550842	protein_coding
ENSG00000115042	FAHD2A	14.049015534115046	protein_coding
ENSG00000232931	LINC00342	2.3266222197713837	lncRNA
ENSG00000174501	ANKRD36C	7.420436844145935	protein_coding
ENSG00000084090	STARD7	97.39493717309097	protein_coding
ENSG00000135956	TMEM127	7.936938632802893	protein_coding
ENSG00000144021	CIAO1	68.46889004410063	protein_coding
ENSG00000144028	SNRNP200	58.734347178616034	protein_coding
ENSG00000121152	NCAPH	27.02469751818852	protein_coding
ENSG00000196843	ARID5A	11.84505205898433	protein_coding
ENSG00000114982	KANSL3	12.17520155986522	protein_coding
ENSG00000114988	LMAN2L	7.101412852983021	protein_coding
ENSG00000158158	CNNM4	1.4015360867218174	protein_coding
ENSG00000168763	CNNM3	2.8726066091809743	protein_coding
ENSG00000163126	ANKRD23	0.49397263147806064	protein_coding
ENSG00000213337	ANKRD39	98.93609840677335	protein_coding
ENSG00000168758	SEMA4C	13.545029943890809	protein_coding
ENSG00000168754	FAM178B	191.48615423542944	protein_coding
ENSG00000144199	FAHD2B	14.3936281976293	protein_coding
ENSG00000135976	ANKRD36	12.578501287141789	protein_coding
ENSG00000230606	APPAT	1.6824552071006695	lncRNA
ENSG00000135940	COX5B	709.6837487111504	protein_coding
ENSG00000115073	ACTR1B	21.53537102333998	protein_coding
ENSG00000228486	C2orf92	0.6411074974982713	protein_coding
ENSG00000075568	TMEM131	15.505622893940837	protein_coding
ENSG00000040933	INPP4A	7.227409250539081	protein_coding
ENSG00000183513	COA5	68.40992484259536	protein_coding
ENSG00000115446	UNC50	33.04081689818314	protein_coding
ENSG00000071073	MGAT4A	4.012693217530395	protein_coding
ENSG00000135951	TSGA10	5.296298901241684	protein_coding
ENSG00000273045	C2orf15	2.3914283138785843	protein_coding
ENSG00000144182	LIPT1	9.575726214260516	protein_coding
ENSG00000158411	MITD1	32.35743246375657	protein_coding
ENSG00000185674	LYG2	0.7373431565587494	protein_coding
ENSG00000144214	LYG1	0.46866209686966903	protein_coding
ENSG00000115514	TXNDC9	38.35741985466013	protein_coding
ENSG00000158417	EIF5B	178.81475494214257	protein_coding
ENSG00000135945	REV1	25.394532206762328	protein_coding
ENSG00000170500	LONRF2	3.989329647122649	protein_coding
ENSG00000115526	CHST10	7.239647311228851	protein_coding
ENSG00000115539	PDCL3	30.973697192583508	protein_coding
ENSG00000071082	RPL31	2195.9233473952795	protein_coding
ENSG00000204634	TBC1D8	0.6255317838931072	protein_coding
ENSG00000272902	TBC1D8-AS1	0.45364265875040366	lncRNA
ENSG00000158435	CNOT11	32.120737244506664	protein_coding
ENSG00000163162	RNF149	14.999690339515952	protein_coding
ENSG00000071054	MAP4K4	22.51636284272237	protein_coding
ENSG00000115594	IL1R1	4.2371503760905265	protein_coding
ENSG00000115604	IL18R1	2.837839391312305	protein_coding
ENSG00000115607	IL18RAP	1.7191693891699846	protein_coding
ENSG00000115616	SLC9A2	1.8220803540612471	protein_coding
ENSG00000135953	MFSD9	5.717121306324064	protein_coding
ENSG00000170417	TMEM182	3.8026992216036297	protein_coding
ENSG00000135972	MRPS9	40.697114548350136	protein_coding
ENSG00000135966	TGFBRAP1	8.34218532428011	protein_coding
ENSG00000235319	ENSG00000235319	0.913960623331592	lncRNA
ENSG00000272994	C2orf49-DT	23.1516294476187	lncRNA
ENSG00000135974	C2orf49	28.224583741272053	protein_coding
ENSG00000115641	FHL2	6.155744526955202	protein_coding
ENSG00000071051	NCK2	2.477094738706987	protein_coding
ENSG00000115652	UXS1	13.4407282902848	protein_coding
ENSG00000198203	SULT1C2	0.4483580416343659	protein_coding
ENSG00000135968	GCC2	34.7079745294216	protein_coding
ENSG00000169756	LIMS1	95.86879537752785	protein_coding
ENSG00000153201	RANBP2	37.979430661991955	protein_coding
ENSG00000163006	CCDC138	14.12105320953893	protein_coding
ENSG00000015568	RGPD5	0.6260880593790059	protein_coding
ENSG00000144061	NPHP1	0.42777584865611334	protein_coding
ENSG00000175701	MTLN	36.74032701715256	protein_coding
ENSG00000257207	ENSG00000257207	0.405802966963114	protein_coding
ENSG00000169679	BUB1	40.83785224628251	protein_coding
ENSG00000153093	ACOXL	0.36185720357711537	protein_coding
ENSG00000153094	BCL2L11	21.743418055066098	protein_coding
ENSG00000172965	MIR4435-2HG	88.03365515864441	lncRNA
ENSG00000271590	ENSG00000271590	1.6679920444673029	lncRNA
ENSG00000270190	ENSG00000270190	8.315205963214021	lncRNA
ENSG00000153107	ANAPC1	28.960258071373104	protein_coding
ENSG00000153208	MERTK	0.39884952338938007	protein_coding
ENSG00000153214	TMEM87B	7.376212943016987	protein_coding
ENSG00000144161	ZC3H8	47.46531838527982	protein_coding
ENSG00000188177	ZC3H6	12.397711754224703	protein_coding
ENSG00000114999	TTL	9.83300362648867	protein_coding
ENSG00000125630	POLR1B	11.634779925314614	protein_coding
ENSG00000125611	CHCHD5	95.85822614329577	protein_coding
ENSG00000237753	SLC20A1-DT	2.8943013531310244	lncRNA
ENSG00000144136	SLC20A1	26.892582090287576	protein_coding
ENSG00000144130	NT5DC4	0.8972723587546304	protein_coding
ENSG00000169607	CKAP2L	17.114093461416978	protein_coding
ENSG00000125637	PSD4	6.141281364321835	protein_coding
ENSG00000125618	PAX8	2.386699972248445	protein_coding
ENSG00000136682	ZNG1B	13.459363519062403	protein_coding
ENSG00000144134	RABL2A	4.5152881190398855	protein_coding
ENSG00000115084	SLC35F5	10.888814498724436	protein_coding
ENSG00000270019	ENSG00000270019	1.9436265477301171	lncRNA
ENSG00000115091	ACTR3	103.47280313202032	protein_coding
ENSG00000088205	DDX18	125.88736756082324	protein_coding
ENSG00000236255	ENSG00000236255	2.4022756858536094	lncRNA
ENSG00000125633	CCDC93	6.0436550165466105	protein_coding
ENSG00000125629	INSIG2	11.82280103954838	protein_coding
ENSG00000163064	EN1	0.3818831210694692	protein_coding
ENSG00000115107	STEAP3	11.96159177328011	protein_coding
ENSG00000186132	C2orf76	9.151288018519791	protein_coding
ENSG00000155368	DBI	122.12138252128894	protein_coding
ENSG00000171227	TMEM37	0.809937107468532	protein_coding
ENSG00000144120	TMEM177	25.479642356104833	protein_coding
ENSG00000088179	PTPN4	14.192812747219865	protein_coding
ENSG00000115109	EPB41L5	7.606789131922005	protein_coding
ENSG00000226479	TMEM185B	9.950655891756249	protein_coding
ENSG00000144118	RALB	30.76870967602983	protein_coding
ENSG00000074054	CLASP1	8.758835663218248	protein_coding
ENSG00000236859	NIFK-AS1	23.038705523981264	lncRNA
ENSG00000155438	NIFK	141.71896788950073	protein_coding
ENSG00000211460	TSN	63.433206208002495	protein_coding
ENSG00000235774	ENSG00000235774	0.7298334374991167	lncRNA
ENSG00000136732	GYPC	1139.3381396831437	protein_coding
ENSG00000136717	BIN1	5.338019562684089	protein_coding
ENSG00000163161	ERCC3	12.320389461684783	protein_coding
ENSG00000169967	MAP3K2	13.382041226522484	protein_coding
ENSG00000163166	IWS1	33.868832958943386	protein_coding
ENSG00000136709	WDR33	42.40766166748868	protein_coding
ENSG00000173349	SFT2D3	8.243724563276038	protein_coding
ENSG00000144231	POLR2D	79.8594650311057	protein_coding
ENSG00000144233	AMMECR1L	3.990998473580345	protein_coding
ENSG00000272667	ENSG00000272667	8.191990943087456	lncRNA
ENSG00000136715	SAP130	9.648876440656196	protein_coding
ENSG00000136731	UGGT1	19.16758441761209	protein_coding
ENSG00000136720	HS6ST1	2.133872763907478	protein_coding
ENSG00000136699	SMPD4	21.923373174754335	protein_coding
ENSG00000152082	MZT2B	547.4721481966269	protein_coding
ENSG00000136710	CCDC115	44.19163715076587	protein_coding
ENSG00000136718	IMP4	129.52040275922775	protein_coding
ENSG00000072135	PTPN18	41.05702478772661	protein_coding
ENSG00000152102	FAM168B	22.72218477250489	protein_coding
ENSG00000115762	PLEKHB2	45.1339678238783	protein_coding
ENSG00000173272	MZT2A	367.24000331641435	protein_coding
ENSG00000163040	CCDC74A	26.53016861122456	protein_coding
ENSG00000272769	ENSG00000272769	4.352021263928612	lncRNA
ENSG00000152127	MGAT5	3.991276611323294	protein_coding
ENSG00000224043	CCNT2-AS1	1.3289421358120348	lncRNA
ENSG00000082258	CCNT2	13.55281780069339	protein_coding
ENSG00000115839	RAB3GAP1	16.905768291947904	protein_coding
ENSG00000121988	ZRANB3	10.806763864554377	protein_coding
ENSG00000048991	R3HDM1	45.555346504446575	protein_coding
ENSG00000144224	UBXN4	78.20565801152883	protein_coding
ENSG00000076003	MCM6	33.51698871411244	protein_coding
ENSG00000115866	DARS1	101.18790157369136	protein_coding
ENSG00000231890	DARS1-AS1	0.71537027486575	lncRNA
ENSG00000150540	HNMT	1.3217105544953516	protein_coding
ENSG00000228043	SPOPL-DT	0.6188564780623226	lncRNA
ENSG00000144228	SPOPL	3.952059189567435	protein_coding
ENSG00000115919	KYNU	0.8622270031430113	protein_coding
ENSG00000121964	GTDC1	6.056727490465231	protein_coding
ENSG00000169554	ZEB2	26.146894801440343	protein_coding
ENSG00000121989	ACVR2A	0.843313636622455	protein_coding
ENSG00000115947	ORC4	20.81610682007294	protein_coding
ENSG00000204406	MBD5	3.1070767264872834	protein_coding
ENSG00000135999	EPC2	22.115844492875297	protein_coding
ENSG00000168288	MMADHC	196.77522155535445	protein_coding
ENSG00000184898	RBM43	6.547362469027899	protein_coding
ENSG00000123609	NMI	54.30834127506289	protein_coding
ENSG00000080345	RIF1	62.789317333074735	protein_coding
ENSG00000183091	NEB	4.138689615086454	protein_coding
ENSG00000162980	ARL5A	197.86496523223	protein_coding
ENSG00000115145	STAM2	10.45297265552279	protein_coding
ENSG00000157827	FMNL2	10.070533258967425	protein_coding
ENSG00000196504	PRPF40A	211.73513819762863	protein_coding
ENSG00000177917	ARL6IP6	48.314472914504215	protein_coding
ENSG00000226383	LINC01876	0.5395872213217554	lncRNA
ENSG00000153234	NR4A2	1.272480173993315	protein_coding
ENSG00000115159	GPD2	3.558494283294092	protein_coding
ENSG00000136542	GALNT5	38.66198068318968	protein_coding
ENSG00000123612	ACVR1C	0.6800467815111815	protein_coding
ENSG00000115170	ACVR1	3.2831379177742277	protein_coding
ENSG00000270557	ENSG00000270557	0.8355257798198729	lncRNA
ENSG00000271320	ENSG00000271320	0.34099687285591346	lncRNA
ENSG00000153237	CCDC148	0.41164385956505056	protein_coding
ENSG00000144283	PKP4	33.323682982762634	protein_coding
ENSG00000163331	DAPL1	6.156300802441101	protein_coding
ENSG00000115183	TANC1	1.3892980260320456	protein_coding
ENSG00000196151	WDSUB1	12.938133388775308	protein_coding
ENSG00000123636	BAZ2B	20.478169462389467	protein_coding
ENSG00000224152	BAZ2B-AS1	4.983672078166605	lncRNA
ENSG00000226266	ENSG00000226266	4.326154453834322	lncRNA
ENSG00000136536	MARCHF7	51.36008119979969	protein_coding
ENSG00000136560	TANK	36.212421581034675	protein_coding
ENSG00000115233	PSMD14	99.86229709079473	protein_coding
ENSG00000115267	IFIH1	0.36602926972135574	protein_coding
ENSG00000082438	COBLL1	21.90306911951903	protein_coding
ENSG00000123607	TTC21B	5.69264518494452	protein_coding
ENSG00000169432	SCN9A	5.817250893785833	protein_coding
ENSG00000235335	B3GALT1-AS1	82.08762648987302	lncRNA
ENSG00000172292	CERS6	17.00005698680774	protein_coding
ENSG00000163072	NOSTRIN	22.339745375949523	protein_coding
ENSG00000152253	SPC25	47.82522862465629	protein_coding
ENSG00000081479	LRP2	1.6474098514890505	protein_coding
ENSG00000163093	BBS5	1.7183349759411366	protein_coding
ENSG00000138399	FASTKD1	17.561060814336596	protein_coding
ENSG00000138398	PPIG	192.53668049054917	protein_coding
ENSG00000154479	CFAP210	2.983305430874819	protein_coding
ENSG00000144362	PHOSPHO2	22.052985362968737	protein_coding
ENSG00000213160	KLHL23	37.571402593085246	protein_coding
ENSG00000138385	SSB	359.9155239935859	protein_coding
ENSG00000138382	METTL5	315.97476708696036	protein_coding
ENSG00000144357	UBR3	17.453977783301095	protein_coding
ENSG00000234350	ERICH2-DT	2.43648662823638	lncRNA
ENSG00000204334	ERICH2	2.773033297205104	protein_coding
ENSG00000128683	GAD1	4.102531708503038	protein_coding
ENSG00000115806	GORASP2	64.09322707202132	protein_coding
ENSG00000198586	TLK1	96.26569793671656	protein_coding
ENSG00000123600	METTL8	32.030898753534025	protein_coding
ENSG00000115827	DCAF17	15.809627446984486	protein_coding
ENSG00000071967	CYBRD1	22.96666784855738	protein_coding
ENSG00000077380	DYNC1I2	60.197073568786706	protein_coding
ENSG00000115840	SLC25A12	8.273763439514568	protein_coding
ENSG00000128708	HAT1	63.24518509376873	protein_coding
ENSG00000172878	METAP1D	17.228129936026214	protein_coding
ENSG00000144355	DLX1	1.49582478158165	protein_coding
ENSG00000115844	DLX2	1.2582951491028975	protein_coding
ENSG00000236651	DLX2-DT	0.3696450603796974	lncRNA
ENSG00000225205	PDK1-AS1	2.5941907284886665	lncRNA
ENSG00000152256	PDK1	20.10908067749567	protein_coding
ENSG00000091436	MAP3K20	21.718941933686555	protein_coding
ENSG00000144354	CDCA7	104.331414344505	protein_coding
ENSG00000172845	SP3	19.21458969617053	protein_coding
ENSG00000138430	OLA1	204.8172962549922	protein_coding
ENSG00000217236	SP9	0.44251714903242934	protein_coding
ENSG00000138433	CIR1	42.029672474820515	protein_coding
ENSG00000144306	SCRN3	8.235102293244607	protein_coding
ENSG00000163328	GPR155	7.191251343955663	protein_coding
ENSG00000226853	GPR155-DT	1.656588397006379	lncRNA
ENSG00000236449	ENSG00000236449	11.93600310092877	lncRNA
ENSG00000115935	WIPF1	3.735389887809884	protein_coding
ENSG00000128656	CHN1	0.62052530452001875	protein_coding
ENSG00000115966	ATF2	27.26612107906856	protein_coding
ENSG00000154518	ATP5MC3	1628.731511361286	protein_coding
ENSG00000144320	LNPK	31.16171830681727	protein_coding
ENSG00000128654	MTX2	119.95302067725574	protein_coding
ENSG00000163364	LINC01116	0.41386896150864544	lncRNA
ENSG00000170144	HNRNPA3	296.71400652546026	protein_coding
ENSG00000116044	NFE2L2	60.554480568476635	protein_coding
ENSG00000222043	ENSG00000222043	0.5579443123564132	lncRNA
ENSG00000018510	AGPS	31.956357838423596	protein_coding
ENSG00000196659	TTC30B	1.3425708852165532	protein_coding
ENSG00000197557	TTC30A	0.9609659018900336	protein_coding
ENSG00000155636	RBM45	7.706640581640824	protein_coding
ENSG00000079156	OSBPL6	2.175593425349882	protein_coding
ENSG00000223960	CHROMR	4.843768793463078	lncRNA
ENSG00000180228	PRKRA	72.04768838263003	protein_coding
ENSG00000079150	FKBP7	3.009728516455008	protein_coding
ENSG00000116095	PLEKHA3	33.34871537962808	protein_coding
ENSG00000237298	TTN-AS1	8.067385234246142	lncRNA
ENSG00000271011	ENSG00000271011	0.4711653365562133	lncRNA
ENSG00000270574	ENSG00000270574	0.3590758261476218	lncRNA
ENSG00000271141	ENSG00000271141	0.8157780000704684	lncRNA
ENSG00000187231	SESTD1	0.3999620743611775	protein_coding
ENSG00000163510	CWC22	21.215234481205268	protein_coding
ENSG00000170035	UBE2E3	105.83725208483284	protein_coding
ENSG00000260742	ITPRID2-DT	0.697569459316991	lncRNA
ENSG00000138434	ITPRID2	33.29197528006641	protein_coding
ENSG00000150722	PPP1R1C	0.4967540089075543	protein_coding
ENSG00000077232	DNAJC10	41.760157001902584	protein_coding
ENSG00000061676	NCKAP1	23.08209501188136	protein_coding
ENSG00000162999	DUSP19	2.5730522600245154	protein_coding
ENSG00000163002	NUP35	17.473447425307548	protein_coding
ENSG00000272800	ENSG00000272800	0.9506748054009072	lncRNA
ENSG00000231646	FSIP2-AS1	1.0071367672196272	lncRNA
ENSG00000237877	LINC01473	0.353791209031584	lncRNA
ENSG00000259915	ENSG00000259915	0.3476721786866981	lncRNA
ENSG00000065548	ZC3H15	253.75173819853055	protein_coding
ENSG00000138448	ITGAV	5.307702548702609	protein_coding
ENSG00000003436	TFPI	30.500028616340753	protein_coding
ENSG00000144366	GULP1	26.82749785843742	protein_coding
ENSG00000115368	WDR75	13.443787805457244	protein_coding
ENSG00000138449	SLC40A1	20.9415469421431	protein_coding
ENSG00000138381	ASNSD1	19.562540012600177	protein_coding
ENSG00000128694	OSGEPL1	2.78805273532437	protein_coding
ENSG00000253559	OSGEPL1-AS1	1.333670477442174	lncRNA
ENSG00000128699	ORMDL1	86.33951816633986	protein_coding
ENSG00000064933	PMS1	11.057087833208795	protein_coding
ENSG00000187699	C2orf88	81.62452714786234	protein_coding
ENSG00000198130	HIBCH	16.72553503451672	protein_coding
ENSG00000151689	INPP1	0.6335977784386386	protein_coding
ENSG00000151690	MFSD6	1.5127911839015606	protein_coding
ENSG00000189362	NEMP2	1.301962774745947	protein_coding
ENSG00000233654	NEMP2-DT	1.5614652889176983	lncRNA
ENSG00000138386	NAB1	10.040772520471842	protein_coding
ENSG00000115419	GLS	14.735459483714065	protein_coding
ENSG00000115415	STAT1	15.346806242716752	protein_coding
ENSG00000173559	NABP1	15.494775521965812	protein_coding
ENSG00000168497	CAVIN2	19.181213167016608	protein_coding
ENSG00000233766	CAVIN2-AS1	1.602907812617153	lncRNA
ENSG00000196950	SLC39A10	21.60017711744718	protein_coding
ENSG00000081320	STK17B	6.962343981508341	protein_coding
ENSG00000138411	HECW2	0.4216568183112275	protein_coding
ENSG00000229056	HECW2-AS1	2.6206138140688555	lncRNA
ENSG00000144395	CCDC150	3.065912340530778	protein_coding
ENSG00000119041	GTF3C3	12.025563454158464	protein_coding
ENSG00000115524	SF3B1	54.280805638510905	protein_coding
ENSG00000115520	COQ10B	19.182603855731355	protein_coding
ENSG00000144381	HSPD1	469.74127131231256	protein_coding
ENSG00000115541	HSPE1	592.8161100164318	protein_coding
ENSG00000115540	MOB4	18.493934804188747	protein_coding
ENSG00000247626	MARS2	4.407926950261433	protein_coding
ENSG00000115896	PLCL1	3.392167913010376	protein_coding
ENSG00000119042	SATB2	11.746313160237309	protein_coding
ENSG00000226124	FTCDNL1	1.5681405947484832	protein_coding
ENSG00000178074	C2orf69	15.413281163281647	protein_coding
ENSG00000162971	TYW5	5.634792534411053	protein_coding
ENSG00000162972	MAIP1	14.26790993781619	protein_coding
ENSG00000196141	SPATS2L	6.865552046961965	protein_coding
ENSG00000155729	KCTD18	3.717867210004075	protein_coding
ENSG00000163535	SGO2	30.346218444489757	protein_coding
ENSG00000082153	BZW1	62.57459499551782	protein_coding
ENSG00000013441	CLK1	11.115496759228163	protein_coding
ENSG00000240344	PPIL3	21.727007928232087	protein_coding
ENSG00000196290	NIF3L1	11.526028067821416	protein_coding
ENSG00000115942	ORC2	13.63987491423654	protein_coding
ENSG00000183308	ENSG00000183308	0.7976990467787601	lncRNA
ENSG00000155744	HYCC2	12.80268030795897	protein_coding
ENSG00000119013	NDUFB3	93.3441390847765	protein_coding
ENSG00000003402	CFLAR	18.33066794907747	protein_coding
ENSG00000003400	CASP10	7.584538112486056	protein_coding
ENSG00000064012	CASP8	24.129839889571596	protein_coding
ENSG00000115993	TRAK2	7.389007279192658	protein_coding
ENSG00000082146	STRADB	28.708265276260985	protein_coding
ENSG00000155755	TMEM237	13.111413202632756	protein_coding
ENSG00000003393	ALS2	4.172066144240377	protein_coding
ENSG00000155760	FZD7	0.9153513120463388	protein_coding
ENSG00000231903	ENSG00000231903	0.3727045755521404	lncRNA
ENSG00000116030	SUMO1	174.1617886403427	protein_coding
ENSG00000055044	NOP58	71.15152857484719	protein_coding
ENSG00000273456	ENSG00000273456	0.634710329410436	lncRNA
ENSG00000204217	BMPR2	3.5418060187171307	protein_coding
ENSG00000138439	FAM117B	2.27627928829755	protein_coding
ENSG00000163596	ICA1L	1.0580359741793597	protein_coding
ENSG00000138442	WDR12	29.65949635714779	protein_coding
ENSG00000138380	CARF	1.2251967576919245	protein_coding
ENSG00000144426	NBEAL1	146.06987660245753	protein_coding
ENSG00000119004	CYP20A1	10.800366696466538	protein_coding
ENSG00000138443	ABI2	6.151016185325063	protein_coding
ENSG00000114933	INO80D	6.254483425702224	protein_coding
ENSG00000227946	INO80D-AS2	0.5543285216980715	lncRNA
ENSG00000023228	NDUFS1	23.183337150314927	protein_coding
ENSG00000114942	EEF1B2	1298.0927661905496	protein_coding
ENSG00000118246	FASTKD2	10.68354884442781	protein_coding
ENSG00000118263	KLF7	0.4920256672774152	protein_coding
ENSG00000118260	CREB1	16.53695764479706	protein_coding
ENSG00000144401	METTL21A	48.92442898479216	protein_coding
ENSG00000163249	CCNYL1	3.159644759904712	protein_coding
ENSG00000163251	FZD5	3.5865861953319778	protein_coding
ENSG00000138413	IDH1	29.603034395329072	protein_coding
ENSG00000231908	IDH1-AS1	2.7160150599004855	lncRNA
ENSG00000115020	PIKFYVE	6.463086732914243	protein_coding
ENSG00000144407	PTH2R	3.6199627244859007	protein_coding
ENSG00000197713	RPE	18.130130636410986	protein_coding
ENSG00000144445	KANSL1L	0.9350990917957432	protein_coding
ENSG00000272807	ENSG00000272807	1.5088972555002698	lncRNA
ENSG00000229127	KANSL1L-AS1	0.9387148824540849	lncRNA
ENSG00000115365	LANCL1	4.227693692830249	protein_coding
ENSG00000021826	CPS1	0.3579632751758244	protein_coding
ENSG00000144451	SPAG16	16.25353528473166	protein_coding
ENSG00000138376	BARD1	14.161383182266588	protein_coding
ENSG00000229267	SNHG31	0.5395872213217554	lncRNA
ENSG00000138363	ATIC	57.39038560468473	protein_coding
ENSG00000115414	FN1	5.204513446068396	protein_coding
ENSG00000118242	MREG	1.329220273554984	protein_coding
ENSG00000115425	PECR	4.202661295964806	protein_coding
ENSG00000079246	XRCC5	117.024230243999	protein_coding
ENSG00000260804	LINC01963	0.32069281762061036	lncRNA
ENSG00000138375	SMARCAL1	6.038926674916471	protein_coding
ENSG00000197756	RPL37A	1755.7578529794869	protein_coding
ENSG00000079308	TNS1	1.6551977082916325	protein_coding
ENSG00000163466	ARPC2	186.4927473362596	protein_coding
ENSG00000127837	AAMP	58.06292266713628	protein_coding
ENSG00000127838	PNKD	92.85350410621383	protein_coding
ENSG00000135926	TMBIM1	30.848813345999247	protein_coding
ENSG00000018280	SLC11A1	2.5758336374540085	protein_coding
ENSG00000144579	CTDSP1	22.04297240422256	protein_coding
ENSG00000273361	ENSG00000273361	1.216574487660494	lncRNA
ENSG00000127831	VIL1	1.2121242837733044	protein_coding
ENSG00000135913	USP37	8.65759352478468	protein_coding
ENSG00000144580	CNOT9	15.74704645482088	protein_coding
ENSG00000115568	ZNF142	2.849243038773228	protein_coding
ENSG00000074582	BCS1L	28.27520481048883	protein_coding
ENSG00000163481	RNF25	5.358323617919392	protein_coding
ENSG00000163482	STK36	0.8305193004467845	protein_coding
ENSG00000135912	TTLL4	7.769777849290329	protein_coding
ENSG00000213901	SLC23A3	0.3838300852701147	protein_coding
ENSG00000115649	CNPPD1	13.86071628213833	protein_coding
ENSG00000144567	RETREG2	13.84820008370561	protein_coding
ENSG00000158552	ZFAND2B	31.12500412474796	protein_coding
ENSG00000198925	ATG9A	7.426277736747871	protein_coding
ENSG00000163516	ANKZF1	10.481620843046574	protein_coding
ENSG00000163521	GLB1L	1.0688833461543847	protein_coding
ENSG00000115661	STK16	25.73274770218875	protein_coding
ENSG00000127824	TUBA4A	42.052479769742355	protein_coding
ENSG00000135924	DNAJB2	7.550327170103285	protein_coding
ENSG00000054356	PTPRN	2.0279022838437726	protein_coding
ENSG00000123992	DNPEP	64.55020738368711	protein_coding
ENSG00000229525	DNPEP-AS1	0.7159265503516488	lncRNA
ENSG00000175084	DES	19.307765840058565	protein_coding
ENSG00000072195	SPEG	3.812712180349806	protein_coding
ENSG00000268603	ENSG00000268603	0.5368058438922618	lncRNA
ENSG00000144591	GMPPA	110.3433616583554	protein_coding
ENSG00000072182	ASIC4	9.61605618698817	protein_coding
ENSG00000123989	CHPF	31.140023562867224	protein_coding
ENSG00000188760	TMEM198	3.2133253442939385	protein_coding
ENSG00000124006	OBSL1	21.06976844164275	protein_coding
ENSG00000269068	ENSG00000269068	5.09882110374764	lncRNA
ENSG00000123999	INHA	4.543101893334821	protein_coding
ENSG00000144589	STK11IP	2.4901672126256065	protein_coding
ENSG00000114923	SLC4A3	0.4219349560541768	protein_coding
ENSG00000116120	FARSB	37.69378319998296	protein_coding
ENSG00000123983	ACSL3	33.789841839945765	protein_coding
ENSG00000171951	SCG2	0.36686368295020383	protein_coding
ENSG00000152056	AP1S3	2.6559373074234243	protein_coding
ENSG00000085449	WDFY1	6.692828508590414	protein_coding
ENSG00000135900	MRPL44	20.392781175304016	protein_coding
ENSG00000124019	FAM124B	2.3124371948809666	protein_coding
ENSG00000036257	CUL3	14.270413177502736	protein_coding
ENSG00000169047	IRS1	1.6257151075390004	protein_coding
ENSG00000144468	RHBDD1	7.220455806965346	protein_coding
ENSG00000168958	MFF	58.66787225805113	protein_coding
ENSG00000173744	AGFG1	14.726559075939685	protein_coding
ENSG00000153827	TRIP12	30.119814321728978	protein_coding
ENSG00000153832	FBXO36	0.8566642482840241	protein_coding
